"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030182","neuron differentiation","53/146","1570/29008",5.58009910355851e-30,1.63329500761158e-26,1.08253922609035e-26,"18121/16876/27083/27140/14585/18996/22255/17967/18053/18186/11735/12934/20563/15572/52822/14758/50785/18040/18072/225631/73710/13193/13544/13844/12386/319504/26419/11444/18039/67269/20257/93691/20614/16392/56013/75770/243743/17756/330863/104318/20677/19242/14561/18212/23966/319974/22253/56320/93686/12558/67263/12484/17754",53
"GO:0048699","generation of neurons","55/146","1750/29008",1.18059506464794e-29,1.72780087711227e-26,1.14517721270851e-26,"18121/16876/16842/27083/27140/14585/18996/22255/17967/18053/18186/11735/12934/20563/15572/52822/14758/50785/18040/18072/225631/73710/13193/13544/13844/12386/319504/26419/11444/18039/67269/20257/93691/20614/16392/56013/22151/75770/243743/17756/330863/104318/20677/19242/14561/18212/23966/319974/22253/56320/93686/12558/67263/12484/17754",55
"GO:0022008","neurogenesis","56/146","1879/29008",4.48062463074856e-29,4.37159609806701e-26,2.89747059455073e-26,"18121/16876/16842/27083/27140/14585/18996/22255/17967/18053/18186/11735/12934/20563/15572/52822/14758/50785/18040/18072/225631/73710/13193/13544/13844/17391/12386/319504/26419/11444/18039/67269/20257/93691/20614/16392/56013/22151/75770/243743/17756/330863/104318/20677/19242/14561/18212/23966/319974/22253/56320/93686/12558/67263/12484/17754",56
"GO:0048666","neuron development","46/146","1292/29008",9.90131640932642e-27,7.24528828252461e-24,4.80213845852331e-24,"18121/27083/14585/18996/17967/18053/18186/11735/12934/20563/15572/52822/14758/50785/18040/18072/225631/73710/13193/13844/12386/319504/26419/11444/18039/67269/20257/93691/20614/16392/56013/75770/243743/17756/330863/19242/18212/23966/319974/22253/56320/93686/12558/67263/12484/17754",46
"GO:0031175","neuron projection development","41/146","1132/29008",5.50560869490516e-24,3.22298332999748e-21,2.1361761736232e-21,"18121/27083/14585/18996/17967/18053/18186/11735/12934/20563/15572/52822/14758/18040/73710/13193/13844/12386/319504/26419/11444/18039/20257/93691/20614/16392/56013/75770/243743/17756/330863/19242/18212/319974/22253/56320/93686/12558/67263/12484/17754",41
"GO:0048812","neuron projection morphogenesis","34/146","710/29008",1.16236699569584e-23,4.76659313368211e-21,3.15927252454503e-21,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/56320/93686/12558/67263/17754",34
"GO:0000904","cell morphogenesis involved in differentiation","36/146","828/29008",1.20910687453906e-23,4.76659313368211e-21,3.15927252454503e-21,"18121/16842/27083/72333/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/50918/56320/93686/12558/17754",36
"GO:0048667","cell morphogenesis involved in neuron differentiation","33/146","657/29008",1.30279279362682e-23,4.76659313368211e-21,3.15927252454503e-21,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/56320/93686/12558/17754",33
"GO:0120039","plasma membrane bounded cell projection morphogenesis","34/146","725/29008",2.27172404410193e-23,7.38815141898485e-21,4.89682738395306e-21,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/56320/93686/12558/67263/17754",34
"GO:0048858","cell projection morphogenesis","34/146","730/29008",2.83055349733144e-23,8.28503008668913e-21,5.491273784823e-21,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/56320/93686/12558/67263/17754",34
"GO:0032990","cell part morphogenesis","34/146","753/29008",7.62142137071677e-23,2.02799094109891e-20,1.34414158719914e-20,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/56320/93686/12558/67263/17754",34
"GO:0120036","plasma membrane bounded cell projection organization","46/146","1630/29008",1.55392595158618e-22,3.7902843835773e-20,2.51218028839766e-20,"18121/27083/14585/18996/17967/18053/18186/11735/12934/20563/15572/52822/14758/18040/225631/73710/13193/13844/12386/319504/26419/11444/18039/20257/93691/20614/16392/56013/12727/75770/243743/17756/330863/104318/19242/18212/94187/319974/22253/56320/93686/12558/67263/12484/13589/17754",46
"GO:0032989","cellular component morphogenesis","35/146","848/29008",3.02740274083255e-22,6.81631370955144e-20,4.51781639785781e-20,"18121/27083/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/23966/319974/22253/56320/93686/12558/67263/17754",35
"GO:0030030","cell projection organization","46/146","1677/29008",4.94709366914083e-22,1.03429594068394e-19,6.85525837009515e-20,"18121/27083/14585/18996/17967/18053/18186/11735/12934/20563/15572/52822/14758/18040/225631/73710/13193/13844/12386/319504/26419/11444/18039/20257/93691/20614/16392/56013/12727/75770/243743/17756/330863/104318/19242/18212/94187/319974/22253/56320/93686/12558/67263/12484/13589/17754",46
"GO:0007417","central nervous system development","35/146","949/29008",1.13953455541685e-20,2.14886738106233e-18,1.42425784737305e-18,"18121/16842/27140/18996/22255/17967/18053/18186/12934/20563/15572/18072/13193/13544/13844/12386/319504/11444/67269/16392/17536/243743/17756/104318/20677/19242/14561/18212/94187/23966/22253/17537/93686/12558/67263",35
"GO:0061564","axon development","28/146","530/29008",1.17464564731798e-20,2.14886738106233e-18,1.42425784737305e-18,"18121/17967/18053/18186/11735/12934/20563/52822/18040/73710/13193/13844/12386/319504/11444/18039/93691/16392/75770/243743/17756/19242/18212/319974/22253/56320/12558/17754",28
"GO:0007409","axonogenesis","27/146","487/29008",1.78167664854354e-20,3.06762797075702e-18,2.03320746951439e-18,"18121/17967/18053/18186/11735/12934/20563/52822/18040/73710/13193/13844/12386/319504/11444/18039/93691/16392/75770/243743/17756/18212/319974/22253/56320/12558/17754",27
"GO:0000902","cell morphogenesis","37/146","1135/29008",4.6279303012038e-20,7.5255288842353e-18,4.98788043574188e-18,"18121/16842/27083/72333/17967/18053/18186/11735/12934/20563/15572/52822/18040/73710/13193/13844/12386/319504/26419/11444/18039/93691/16392/56013/75770/243743/17756/19242/18212/319974/22253/50918/56320/93686/12558/67263/17754",37
"GO:0040011","locomotion","45/146","1934/29008",9.86958817373236e-19,1.52043603076393e-16,1.00773689773899e-16,"18121/16842/72333/27140/14585/18996/16423/17967/18053/18186/11735/12934/20563/52822/117600/18072/225631/73710/13193/13844/12386/319504/26419/18039/93691/16392/56013/22151/243743/78784/13134/19242/18212/18754/319974/22253/50918/75687/259302/56320/93686/12558/67263/12484/13589",45
"GO:0010975","regulation of neuron projection development","26/146","550/29008",4.91363023557487e-18,7.19109784976382e-16,4.76622132850762e-16,"27083/18053/18186/12934/20563/15572/52822/18040/13193/13844/12386/319504/11444/18039/20257/20614/56013/75770/243743/17756/330863/19242/18212/56320/12558/12484",26
"GO:0060322","head development","28/146","734/29008",5.79930997553107e-17,8.08313347541878e-15,5.35745778691918e-15,"18121/16842/18996/22255/18511/17967/18186/12934/20563/15572/18072/13193/13544/13844/12386/11444/67269/16392/17536/243743/104318/18212/94187/22253/17537/93686/12558/67263",28
"GO:0007420","brain development","27/146","676/29008",7.17323181450157e-17,9.54365887320277e-15,6.32548623642411e-15,"18121/16842/18996/22255/17967/18186/12934/20563/15572/18072/13193/13544/13844/12386/11444/67269/16392/17536/243743/104318/18212/94187/22253/17537/93686/12558/67263",27
"GO:0120035","regulation of plasma membrane bounded cell projection organization","27/146","737/29008",6.03679775023709e-16,7.6824813108452e-14,5.09190766759129e-14,"27083/18053/18186/12934/20563/15572/52822/18040/13193/13844/12386/319504/11444/18039/20257/20614/56013/75770/243743/17756/330863/19242/18212/319974/56320/12558/12484",27
"GO:0031344","regulation of cell projection organization","27/146","753/29008",1.0209991536226e-15,1.24519355110556e-13,8.25307649178267e-14,"27083/18053/18186/12934/20563/15572/52822/18040/13193/13844/12386/319504/11444/18039/20257/20614/56013/75770/243743/17756/330863/19242/18212/319974/56320/12558/12484",27
"GO:0016477","cell migration","37/146","1556/29008",1.27668898055666e-15,1.49474745843574e-13,9.90710648911972e-14,"18121/16842/72333/27140/14585/18996/16423/18053/18186/20563/52822/117600/18072/225631/73710/13193/13844/12386/26419/16392/56013/22151/243743/13134/19242/18212/18754/319974/22253/50918/75687/259302/93686/12558/67263/12484/13589",37
"GO:0048870","cell motility","38/146","1739/29008",7.19955874555578e-15,7.80485498083029e-13,5.17301628384379e-13,"18121/16842/72333/27140/14585/18996/16423/18053/18186/20563/52822/117600/18072/225631/73710/13193/13844/12386/26419/16392/56013/22151/243743/78784/13134/19242/18212/18754/319974/22253/50918/75687/259302/93686/12558/67263/12484/13589",38
"GO:0051674","localization of cell","38/146","1739/29008",7.19955874555578e-15,7.80485498083029e-13,5.17301628384379e-13,"18121/16842/72333/27140/14585/18996/16423/18053/18186/20563/52822/117600/18072/225631/73710/13193/13844/12386/26419/16392/56013/22151/243743/78784/13134/19242/18212/18754/319974/22253/50918/75687/259302/93686/12558/67263/12484/13589",38
"GO:0021953","central nervous system neuron differentiation","15/146","207/29008",1.77349522866739e-13,1.85393590511052e-11,1.22877883700527e-11,"18996/18186/20563/15572/18072/13193/13844/11444/67269/16392/243743/17756/20677/18212/67263",15
"GO:0045595","regulation of cell differentiation","35/146","1672/29008",3.6903520294299e-13,3.72471047935908e-11,2.46871825417035e-11,"18121/16842/27220/27083/27140/18996/22255/230959/244723/18053/18186/12934/20563/52822/13193/13844/26419/18039/93691/16392/17536/243743/13207/20661/17756/104318/20677/19242/14561/18212/23966/50918/56320/93686/12484",35
"GO:0016358","dendrite development","17/146","313/29008",4.47410073841211e-13,4.36523095377742e-11,2.89325181083983e-11,"27083/18053/18186/15572/13193/13844/12386/26419/11444/93691/56013/17756/19242/18212/56320/93686/17754",17
"GO:0007610","behavior","24/146","765/29008",8.32316728037617e-13,7.85868084827776e-11,5.20869178191283e-11,"18121/27220/18996/17967/244723/15572/18072/13844/219228/11444/67269/20614/14681/229521/17536/16497/13134/19242/18212/18754/319974/56320/17754/26557",24
"GO:0030900","forebrain development","18/146","400/29008",2.11284338639462e-12,1.93259143499283e-10,1.28091130300174e-10,"18121/16842/18996/22255/17967/18186/20563/15572/18072/13193/13844/11444/67269/16392/243743/18212/12558/67263",18
"GO:0051960","regulation of nervous system development","20/146","550/29008",5.70235564285542e-12,5.05781665655691e-10,3.35229392337561e-10,"18121/27083/18996/16981/18053/18186/20563/52822/13193/13844/26419/18039/243743/17756/19242/18212/23966/56320/12558/12484",20
"GO:0032880","regulation of protein localization","25/146","931/29008",7.82115536535125e-12,6.73309463364209e-10,4.46265923787689e-10,"27220/18053/11735/52822/14758/13544/13844/26419/93691/20614/16392/56013/13858/229521/75770/17756/27373/20677/19246/19242/18754/75687/56320/12558/17754",25
"GO:0050770","regulation of axonogenesis","13/146","185/29008",1.14433103018286e-11,9.56987692955781e-10,6.34286342444215e-10,"18186/20563/52822/18040/13193/13844/18039/75770/243743/17756/18212/56320/12558",13
"GO:0048813","dendrite morphogenesis","13/146","186/29008",1.22507264577296e-11,9.96052120604849e-10,6.60178036888763e-10,"27083/18186/15572/13193/13844/12386/26419/11444/93691/56013/19242/56320/93686",13
"GO:0022603","regulation of anatomical structure morphogenesis","25/146","995/29008",3.23334354948642e-11,2.55783691063426e-09,1.69532067189288e-09,"18121/27083/18511/230959/18053/18186/20563/52822/18040/13193/13544/13844/11444/18039/16392/56013/75770/243743/17756/19242/18212/23966/50918/56320/12558",25
"GO:0021954","central nervous system neuron development","10/146","93/29008",4.32074831579504e-11,3.32811324219265e-09,2.20585571911642e-09,"18186/20563/18072/13193/13844/11444/67269/243743/17756/18212",10
"GO:0007411","axon guidance","14/146","255/29008",4.95019682146435e-11,3.71518617857081e-09,2.46240559836945e-09,"18121/17967/18053/18186/11735/12934/20563/73710/13844/319504/93691/16392/243743/22253",14
"GO:0097485","neuron projection guidance","14/146","256/29008",5.21425673493598e-11,3.8155323657894e-09,2.52891451644395e-09,"18121/17967/18053/18186/11735/12934/20563/73710/13844/319504/93691/16392/243743/22253",14
"GO:2000026","regulation of multicellular organismal development","30/146","1503/29008",7.79771126374917e-11,5.56680508999849e-09,3.68964874431058e-09,"18121/16842/27220/27083/18996/230959/16981/17967/18053/18186/20563/52822/14758/13193/13844/26419/18039/93691/16392/17536/243743/17756/20677/19242/18212/23966/56320/93686/12558/12484",30
"GO:0050767","regulation of neurogenesis","17/146","451/29008",1.42191812683024e-10,9.90941513626692e-09,6.56790753821586e-09,"18121/27083/18996/18186/20563/52822/13193/13844/26419/18039/243743/17756/19242/18212/23966/56320/12484",17
"GO:0051270","regulation of cellular component movement","25/146","1102/29008",2.75106156709363e-10,1.87264121090304e-08,1.24117661399108e-08,"18121/16842/16423/18053/18186/20563/52822/117600/225631/73710/13844/12386/26419/56013/243743/17756/13134/19242/18754/22253/50918/75687/259302/56320/67263",25
"GO:0007010","cytoskeleton organization","28/146","1406/29008",3.91367587120057e-10,2.60348392613729e-08,1.72557527048389e-08,"72333/16423/18186/12934/20563/52822/14758/330267/18040/73710/13193/12386/26419/18039/20257/22151/75770/17756/104318/19246/70292/18754/319974/50918/56320/22142/13589/17754",28
"GO:0050808","synapse organization","17/146","489/29008",4.90312413951408e-10,3.18920985696838e-08,2.11379129570162e-08,"27083/72333/16981/18186/11735/13844/12386/319504/219228/11444/18039/56013/19242/18212/56320/12558/22142",17
