"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903047","mitotic cell cycle process","11/40","700/29008",1.82815254975738e-09,2.36379934302389e-06,1.42454761532175e-06,"11491/72119/67203/209334/12443/66131/12704/77011/211651/68612/67941",11
"GO:0007049","cell cycle","15/40","1722/29008",3.69290395908036e-09,2.36379934302389e-06,1.42454761532175e-06,"21973/11491/18140/72119/17220/67203/209334/208836/12443/66131/12704/77011/211651/68612/67941",15
"GO:0006974","cellular response to DNA damage stimulus","11/40","770/29008",4.92116448929331e-09,2.36379934302389e-06,1.42454761532175e-06,"21973/18140/17220/22601/209334/208836/12443/66131/77011/211651/67941",11
"GO:0000278","mitotic cell cycle","11/40","847/29008",1.315040735949e-08,3.81130562728816e-06,2.29688969101336e-06,"11491/72119/67203/209334/12443/66131/12704/77011/211651/68612/67941",11
"GO:0010564","regulation of cell cycle process","10/40","655/29008",1.48102194577858e-08,3.81130562728816e-06,2.29688969101336e-06,"11491/72119/209334/12443/66131/12704/77011/211651/68612/67941",10
"GO:0021513","spinal cord dorsal/ventral patterning","4/40","21/29008",1.82330275664712e-08,3.81130562728816e-06,2.29688969101336e-06,"13172/14634/71137/20664",4
"GO:0044770","cell cycle phase transition","9/40","492/29008",1.85143229639258e-08,3.81130562728816e-06,2.29688969101336e-06,"11491/209334/12443/66131/12704/77011/211651/68612/67941",9
"GO:0021511","spinal cord patterning","4/40","23/29008",2.69228160880663e-08,4.38132355959206e-06,2.64041194832788e-06,"13172/14634/71137/20664",4
"GO:0022402","cell cycle process","12/40","1146/29008",2.73642692826707e-08,4.38132355959206e-06,2.64041194832788e-06,"21973/11491/72119/67203/209334/12443/66131/12704/77011/211651/68612/67941",12
"GO:0007093","mitotic cell cycle checkpoint signaling","6/40","136/29008",3.19997279281993e-08,4.61116079445353e-06,2.7789237411331e-06,"209334/12443/66131/77011/211651/67941",6
"GO:1901987","regulation of cell cycle phase transition","8/40","378/29008",4.12622559796767e-08,5.40535553333765e-06,3.25754652471132e-06,"11491/209334/12443/66131/77011/211651/68612/67941",8
"GO:0044773","mitotic DNA damage checkpoint signaling","5/40","79/29008",8.04531662114851e-08,9.66108437589583e-06,5.8222686074101e-06,"12443/66131/77011/211651/67941",5
"GO:0022008","neurogenesis","14/40","1879/29008",1.02083596174453e-07,1.06252199900539e-05,6.40330654282076e-06,"11491/12904/57265/13172/225908/67203/22601/14634/330409/97165/12704/140486/67102/20664",14
"GO:0044774","mitotic DNA integrity checkpoint signaling","5/40","83/29008",1.03229063053959e-07,1.06252199900539e-05,6.40330654282076e-06,"12443/66131/77011/211651/67941",5
"GO:0000075","cell cycle checkpoint signaling","6/40","175/29008",1.43228084109536e-07,1.37594446134561e-05,8.29215223792051e-06,"209334/12443/66131/77011/211651/67941",6
"GO:0007346","regulation of mitotic cell cycle","8/40","462/29008",1.91692684385703e-07,1.72643223874874e-05,1.04043726722503e-05,"11491/209334/12443/66131/77011/211651/68612/67941",8
"GO:0048699","generation of neurons","13/40","1750/29008",3.47028919498278e-07,2.94158042939423e-05,1.7727483503782e-05,"11491/12904/57265/13172/67203/22601/14634/330409/97165/12704/140486/67102/20664",13
"GO:0000077","DNA damage checkpoint signaling","5/40","110/29008",4.23488909975711e-07,3.39026399597222e-05,2.04314824988282e-05,"12443/66131/77011/211651/67941",5
"GO:0007417","central nervous system development","10/40","949/29008",4.65315617744733e-07,3.52905160615874e-05,2.12678883456734e-05,"13172/225908/67203/14634/140486/71137/20675/67102/211651/20664",10
"GO:0060579","ventral spinal cord interneuron fate commitment","3/40","12/29008",5.29763040440605e-07,3.58000475520793e-05,2.15749583479787e-05,"13172/14634/20664",3
"GO:0060581","cell fate commitment involved in pattern specification","3/40","12/29008",5.29763040440605e-07,3.58000475520793e-05,2.15749583479787e-05,"13172/14634/20664",3
"GO:0033554","cellular response to stress","13/40","1821/29008",5.46565611482126e-07,3.58000475520793e-05,2.15749583479787e-05,"21973/11491/18140/17220/22601/209334/208836/12443/66131/140486/77011/211651/67941",13
"GO:0031570","DNA integrity checkpoint signaling","5/40","117/29008",5.75672631878431e-07,3.60671418494269e-05,2.17359231716112e-05,"12443/66131/77011/211651/67941",5
