"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001890","placenta development","12/68","174/29008",8.04227316245695e-15,1.55376717498668e-11,1.10983369641906e-11,"14620/12606/17173/15110/16669/22329/56096/14622/13984/170676/12162/22113",12
"GO:0001892","embryonic placenta development","10/68","114/29008",1.41057076903489e-13,1.3626113628877e-10,9.73293830634072e-11,"12606/17173/15110/16669/22329/56096/14622/13984/12162/22113",10
"GO:0009790","embryo development","21/68","1297/29008",9.76885358504466e-13,6.29114170876876e-10,4.49367264912055e-10,"12606/17173/15110/16669/22329/13710/56096/14622/21420/17703/13984/232174/140570/17886/12162/14175/22113/18590/21415/21823/20460",21
"GO:0001701","in utero embryonic development","14/68","556/29008",3.66435002861012e-11,1.76988106381869e-08,1.26420075987049e-08,"12606/17173/15110/16669/22329/13710/56096/14622/21420/13984/17886/12162/22113/20460",14
"GO:0048608","reproductive structure development","13/68","480/29008",8.13607866633644e-11,2.90150233993587e-08,2.07250167138276e-08,"14620/12606/17173/19116/15110/16669/22329/56096/14622/13984/170676/12162/22113",13
"GO:0061458","reproductive system development","13/68","484/29008",9.01087683209898e-11,2.90150233993587e-08,2.07250167138276e-08,"14620/12606/17173/19116/15110/16669/22329/56096/14622/13984/170676/12162/22113",13
"GO:0048568","embryonic organ development","13/68","524/29008",2.38533617922906e-10,6.5835278546722e-08,4.70251989619443e-08,"12606/17173/15110/16669/22329/56096/14622/13984/12162/22113/18590/21823/20460",13
"GO:0043009","chordate embryonic development","15/68","854/29008",9.9382292999891e-10,2.40008237594737e-07,1.71434455424812e-07,"12606/17173/15110/16669/22329/13710/56096/14622/21420/13984/140570/17886/12162/22113/20460",15
"GO:0009792","embryo development ending in birth or egg hatching","15/68","870/29008",1.27951890179435e-09,2.74670057585187e-07,1.96192898275134e-07,"12606/17173/15110/16669/22329/13710/56096/14622/21420/13984/140570/17886/12162/22113/20460",15
"GO:0003006","developmental process involved in reproduction","16/68","1114/29008",4.5124898748128e-09,8.71813043813833e-07,6.22723602724166e-07,"14620/12606/17173/19116/15110/16669/22329/56096/14622/18617/13984/232174/170676/14595/12162/22113",16
"GO:0022414","reproductive process","18/68","1617/29008",2.16812096480669e-08,3.52391371436247e-06,2.51708122454462e-06,"14620/12606/17173/19116/15110/16669/22329/56096/14622/18617/13984/232174/170676/17886/14595/12162/22113/21823",18
"GO:0000003","reproduction","18/68","1618/29008",2.18876628221271e-08,3.52391371436247e-06,2.51708122454462e-06,"14620/12606/17173/19116/15110/16669/22329/56096/14622/18617/13984/232174/170676/17886/14595/12162/22113/21823",18
"GO:0060712","spongiotrophoblast layer development","4/68","19/29008",1.0421667399814e-07,1.46163028445035e-05,1.04402163175025e-05,"17173/56096/14622/22113",4
"GO:0048646","anatomical structure formation involved in morphogenesis","15/68","1213/29008",1.05915238003648e-07,1.46163028445035e-05,1.04402163175025e-05,"15507/15110/16669/21420/226101/21955/140570/17886/14595/12826/109624/12162/18590/170826/20460",15
"GO:0007219","Notch signaling pathway","7/68","182/29008",2.39320471704922e-07,3.08244767555939e-05,2.20174833968528e-05,"12606/240055/16669/56012/12162/209200/11746",7
"GO:0048598","embryonic morphogenesis","11/68","661/29008",3.73594162112193e-07,4.51114950750473e-05,3.22224964821767e-05,"15110/22329/14622/17703/13984/232174/140570/12162/14175/21823/20460",11
"GO:0010557","positive regulation of macromolecule biosynthetic process","17/68","1772/29008",4.83430611551171e-07,5.49404671480507e-05,3.92431908200362e-05,"12606/17173/15110/13710/21420/18617/22286/140570/12162/14175/207259/209200/170826/21415/67177/72515/110648",17
"GO:0060713","labyrinthine layer morphogenesis","4/68","28/29008",5.41847863872956e-07,5.81583373890306e-05,4.15416695635933e-05,"22329/14622/13984/12162",4
"GO:0060429","epithelium development","14/68","1227/29008",7.91431517108711e-07,8.04760890028437e-05,5.74829207163169e-05,"19116/15110/22329/13710/21420/232174/22350/140570/12739/14595/12826/12162/18590/20460",14
"GO:0060669","embryonic placenta morphogenesis","4/68","33/29008",1.07338861684943e-06,9.87517527501474e-05,7.05369662501053e-05,"22329/14622/13984/12162",4
"GO:0060706","cell differentiation involved in embryonic placenta development","4/68","33/29008",1.07338861684943e-06,9.87517527501474e-05,7.05369662501053e-05,"17173/15110/16669/14622",4
"GO:0031328","positive regulation of cellular biosynthetic process","17/68","1891/29008",1.19146326877358e-06,0.000102015527801452,7.28682341438944e-05,"12606/17173/15110/13710/21420/18617/22286/140570/12162/14175/207259/209200/170826/21415/67177/72515/110648",17
"GO:0051254","positive regulation of RNA metabolic process","16/68","1677/29008",1.21447056906491e-06,0.000102015527801452,7.28682341438944e-05,"12606/17173/15110/13710/21420/18617/72446/22286/12162/14175/207259/209200/170826/21415/72515/110648",16
"GO:0009891","positive regulation of biosynthetic process","17/68","1937/29008",1.65698407679044e-06,0.00013338721818163,9.52765844154502e-05,"12606/17173/15110/13710/21420/18617/22286/140570/12162/14175/207259/209200/170826/21415/67177/72515/110648",17
"GO:0042127","regulation of cell population proliferation","16/68","1742/29008",1.99510665223019e-06,0.000149548704843296,0.000106820503459497,"12606/17173/14955/19116/22329/21420/12739/14595/21376/12162/14175/207259/22113/18590/12444/50887",16
"GO:0045893","positive regulation of transcription, DNA-templated","15/68","1538/29008",2.13292701847803e-06,0.000149548704843296,0.000106820503459497,"12606/17173/15110/13710/21420/18617/22286/12162/14175/207259/209200/170826/21415/72515/110648",15
"GO:1903508","positive regulation of nucleic acid-templated transcription","15/68","1538/29008",2.13292701847803e-06,0.000149548704843296,0.000106820503459497,"12606/17173/15110/13710/21420/18617/22286/12162/14175/207259/209200/170826/21415/72515/110648",15
