"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045595","regulation of cell differentiation","14/39","1672/29008",1.63095355881419e-08,2.06804911257639e-05,1.3631338165247e-05,"15903/15904/19116/15901/14531/50918/17132/21419/171170/104318/17118/59009/20473/93686",14
"GO:0060429","epithelium development","12/39","1227/29008",4.21235740246564e-08,2.67063459316322e-05,1.76032198818827e-05,"15903/15904/19116/15901/71436/14531/50918/53945/17132/21419/13544/20473",12
"GO:0032922","circadian regulation of gene expression","4/39","71/29008",2.53969270242041e-06,0.00107344344888969,0.00070754947569186,"15903/15904/15901/104318",4
"GO:0015740","C4-dicarboxylate transport","3/39","27/29008",6.42634662177892e-06,0.00203715187910392,0.00134276821518223,"231549/100604/20512",3
"GO:0007623","circadian rhythm","5/39","222/29008",1.16881954316699e-05,0.00296412636147148,0.00195377414163071,"15903/15904/15901/104318/20473",5
"GO:0022008","neurogenesis","11/39","1879/29008",2.52494024074316e-05,0.00533604037543721,0.00351719745815802,"15904/15901/71436/14531/20512/104318/17118/13544/59009/20473/93686",11
"GO:0007417","central nervous system development","8/39","949/29008",3.1821862677532e-05,0.00576430312501581,0.00379948255127225,"15903/15904/14531/104318/17118/13544/20473/93686",8
"GO:0048511","rhythmic process","5/39","307/29008",5.50895840732459e-05,0.00873169907560947,0.00575541180975753,"15903/15904/15901/104318/20473",5
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","3/39","59/29008",6.93293273009646e-05,0.00976773189084701,0.00643830244175039,"171170/14007/93686",3
"GO:0048699","generation of neurons","10/39","1750/29008",7.87863837256914e-05,0.00999011345641767,0.00658488301875779,"15904/15901/71436/20512/104318/17118/13544/59009/20473/93686",10
"GO:0015810","aspartate transmembrane transport","2/39","11/29008",9.61315707574735e-05,0.0110813483382251,0.0073041595388932,"231549/100604",2
"GO:0015800","acidic amino acid transport","3/39","69/29008",0.000110702879173272,0.0116976042326424,0.00771035842662966,"231549/100604/20512",3
"GO:0000380","alternative mRNA splicing, via spliceosome","3/39","75/29008",0.000141879954236147,0.0138387524593411,0.00912167479056683,"171170/14007/93686",3
"GO:1904948","midbrain dopaminergic neuron differentiation","2/39","14/29008",0.000158648947119098,0.0143222497004401,0.00944036714440429,"104318/13544",2
"GO:0030182","neuron differentiation","9/39","1570/29008",0.000188442447292661,0.0143222497004401,0.00944036714440429,"15904/15901/71436/20512/104318/17118/13544/20473/93686",9
"GO:0045892","negative regulation of transcription, DNA-templated","8/39","1237/29008",0.000201993674765053,0.0143222497004401,0.00944036714440429,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:1903507","negative regulation of nucleic acid-templated transcription","8/39","1241/29008",0.000206489893037542,0.0143222497004401,0.00944036714440429,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:1902679","negative regulation of RNA biosynthetic process","8/39","1242/29008",0.000207626775373279,0.0143222497004401,0.00944036714440429,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0045944","positive regulation of transcription by RNA polymerase II","8/39","1249/29008",0.000215730660958082,0.0143222497004401,0.00944036714440429,"15904/320038/14531/53945/17132/21419/13544/20473",8
"GO:0030855","epithelial cell differentiation","6/39","656/29008",0.000225902992120506,0.0143222497004401,0.00944036714440429,"15903/19116/15901/50918/17132/20473",6
"GO:0006835","dicarboxylic acid transport","3/39","90/29008",0.000243427924630071,0.0146984099252824,0.00968830938126698,"231549/100604/20512",3
"GO:0003333","amino acid transmembrane transport","3/39","92/29008",0.000259729046464097,0.0149698377689307,0.00986721832021499,"231549/100604/20512",3
"GO:0009790","embryo development","8/39","1297/29008",0.000278633882050313,0.0153612070625999,0.0101251854621487,"15903/71436/14531/50918/56096/22003/13544/20473",8
"GO:0048729","tissue morphogenesis","6/39","688/29008",0.000291649478164129,0.0154088140963381,0.010156565160628,"15904/71436/14531/22003/13544/20473",6
"GO:0051254","positive regulation of RNA metabolic process","9/39","1677/29008",0.000308159815474625,0.015629865840873,0.0103022691994464,"15904/320038/14531/53945/17132/21419/268721/13544/20473",9
"GO:0051253","negative regulation of RNA metabolic process","8/39","1350/29008",0.000364893337977048,0.0177955674059576,0.0117297696499505,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0042127","regulation of cell population proliferation","9/39","1742/29008",0.00040788554995272,0.018590405452369,0.0122536791708293,"15904/19116/15901/58801/22003/21985/21419/59009/20473",9
"GO:0060322","head development","6/39","734/29008",0.000411625104405642,0.018590405452369,0.0122536791708293,"15904/71436/104318/13544/20473/93686",6
"GO:0048024","regulation of mRNA splicing, via spliceosome","3/39","110/29008",0.000438971815102414,0.018590405452369,0.0122536791708293,"171170/14007/93686",3
"GO:0048608","reproductive structure development","5/39","480/29008",0.000439836091144377,0.018590405452369,0.0122536791708293,"15904/19116/14531/56096/20473",5
"GO:0061458","reproductive system development","5/39","484/29008",0.000456761154292041,0.0186830046336228,0.0123147149917786,"15904/19116/14531/56096/20473",5
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process","8/39","1459/29008",0.000611665677143456,0.0225156497620383,0.0148409645617287,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process","9/39","1847/29008",0.000624849850902397,0.0225156497620383,0.0148409645617287,"15904/320038/14531/53945/17132/21419/268721/13544/20473",9
"GO:0048568","embryonic organ development","5/39","524/29008",0.0006543847967031,0.0225156497620383,0.0148409645617287,"15903/14531/56096/13544/20473",5
"GO:2000113","negative regulation of cellular macromolecule biosynthetic process","8/39","1482/29008",0.000678032067365111,0.0225156497620383,0.0148409645617287,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0009887","animal organ morphogenesis","7/39","1131/29008",0.000692802655933325,0.0225156497620383,0.0148409645617287,"15903/15904/15901/22003/53945/13544/20473",7
"GO:0000902","cell morphogenesis","7/39","1135/29008",0.000707404679565783,0.0225156497620383,0.0148409645617287,"15901/71436/50918/22003/20512/17118/93686",7
"GO:0010558","negative regulation of macromolecule biosynthetic process","8/39","1498/29008",0.00072756460664829,0.0225156497620383,0.0148409645617287,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:2000026","regulation of multicellular organismal development","8/39","1503/29008",0.000743632449642312,0.0225156497620383,0.0148409645617287,"15904/19116/15901/71436/17132/17118/59009/93686",8
"GO:0003158","endothelium development","3/39","133/29008",0.000763180333323106,0.0225156497620383,0.0148409645617287,"15901/50918/53945",3
"GO:0000904","cell morphogenesis involved in differentiation","6/39","828/29008",0.000775263533434251,0.0225156497620383,0.0148409645617287,"15901/71436/50918/20512/17118/93686",6
"GO:0042592","homeostatic process","9/39","1904/29008",0.000777832599401985,0.0225156497620383,0.0148409645617287,"19116/15901/231549/58801/17752/53945/21419/20512/93686",9
"GO:1905039","carboxylic acid transmembrane transport","3/39","134/29008",0.000779934436730108,0.0225156497620383,0.0148409645617287,"231549/100604/20512",3
"GO:1903825","organic acid transmembrane transport","3/39","135/29008",0.000796921184733144,0.0225156497620383,0.0148409645617287,"231549/100604/20512",3
"GO:0045662","negative regulation of myoblast differentiation","2/39","31/29008",0.000799056971050255,0.0225156497620383,0.0148409645617287,"15903/171170",2
"GO:0045893","positive regulation of transcription, DNA-templated","8/39","1538/29008",0.000864358530416539,0.0230276586309801,0.0151784500689011,"15904/320038/14531/53945/17132/21419/13544/20473",8
"GO:1903508","positive regulation of nucleic acid-templated transcription","8/39","1538/29008",0.000864358530416539,0.0230276586309801,0.0151784500689011,"15904/320038/14531/53945/17132/21419/13544/20473",8
"GO:1902680","positive regulation of RNA biosynthetic process","8/39","1540/29008",0.000871709474989783,0.0230276586309801,0.0151784500689011,"15904/320038/14531/53945/17132/21419/13544/20473",8
"GO:0031327","negative regulation of cellular biosynthetic process","8/39","1558/29008",0.000940173881627605,0.0243293975898735,0.0160364782387179,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0050684","regulation of mRNA processing","3/39","148/29008",0.00103950154698515,0.0263617592315434,0.0173760890169728,"171170/14007/93686",3
"GO:0046677","response to antibiotic","2/39","36/29008",0.00107800947624341,0.0268022748211108,0.0176664504465897,"15901/20512",2
"GO:0009890","negative regulation of biosynthetic process","8/39","1602/29008",0.00112596996475398,0.0272415101954544,0.0179559680351907,"15903/15904/15901/17132/21419/381319/20473/93686",8
"GO:0070306","lens fiber cell differentiation","2/39","37/29008",0.00113864356495196,0.0272415101954544,0.0179559680351907,"17132/20473",2
"GO:0043484","regulation of RNA splicing","3/39","157/29008",0.00123205069032792,0.0286369108505943,0.0188757323720504,"171170/14007/93686",3
"GO:0015711","organic anion transport","4/39","352/29008",0.00125389147225644,0.0286369108505943,0.0188757323720504,"231549/100604/20512/20527",4
"GO:0071542","dopaminergic neuron differentiation","2/39","39/29008",0.00126472161485275,0.0286369108505943,0.0188757323720504,"104318/13544",2
"GO:0006865","amino acid transport","3/39","164/29008",0.00139638096298855,0.0310633519485874,0.0204750966687518,"231549/100604/20512",3
"GO:0000122","negative regulation of transcription by RNA polymerase II","6/39","950/29008",0.00157249840047535,0.0341402588282735,0.022503208957039,"15903/15904/15901/17132/21419/381319",6
"GO:0051017","actin filament bundle assembly","3/39","172/29008",0.00160034827220557,0.0341402588282735,0.022503208957039,"15901/22003/17118",3
"GO:0071495","cellular response to endogenous stimulus","7/39","1308/29008",0.00161546966064386,0.0341402588282735,0.022503208957039,"19116/15901/71436/21419/20512/17118/93686",7
"GO:0061572","actin filament bundle organization","3/39","175/29008",0.00168139023211304,0.0344164480069916,0.022685256282211,"15901/22003/17118",3
"GO:0007507","heart development","5/39","648/29008",0.00168282316753429,0.0344164480069916,0.022685256282211,"15903/15901/71436/22003/13544",5
"GO:0001655","urogenital system development","4/39","385/29008",0.00174099936303177,0.0350410665448299,0.0230969673224265,"15903/15904/19116/21419",4
"GO:0048667","cell morphogenesis involved in neuron differentiation","5/39","657/29008",0.00178757883855552,0.0352666829046416,0.0232456800815917,"15901/71436/20512/17118/93686",5
"GO:0072348","sulfur compound transport","2/39","47/29008",0.00183255196651868,0.0352666829046416,0.0232456800815917,"231549/100604",2
"GO:0048598","embryonic morphogenesis","5/39","661/29008",0.00183564753289144,0.0352666829046416,0.0232456800815917,"71436/14531/50918/13544/20473",5
"GO:0048813","dendrite morphogenesis","3/39","186/29008",0.00200040137089346,0.0376829519394998,0.02483833956497,"15901/17118/93686",3
"GO:0007420","brain development","5/39","676/29008",0.0020244177944872,0.0376829519394998,0.02483833956497,"15904/104318/13544/20473/93686",5
"GO:0030901","midbrain development","2/39","50/29008",0.00207139247727258,0.0376829519394998,0.02483833956497,"104318/13544",2
"GO:0034613","cellular protein localization","8/39","1764/29008",0.00208028914492507,0.0376829519394998,0.02483833956497,"15904/242785/50918/58801/104318/17118/13544/20473",8
"GO:0010557","positive regulation of macromolecule biosynthetic process","8/39","1772/29008",0.00214030149723583,0.0382239760351412,0.0251949501676093,"15904/320038/14531/53945/17132/21419/13544/20473",8
"GO:0070727","cellular macromolecule localization","8/39","1777/29008",0.00217850297223198,0.0383658578998631,0.0252884701747396,"15904/242785/50918/58801/104318/17118/13544/20473",8
"GO:0098656","anion transmembrane transport","3/39","194/29008",0.00225455690544006,0.0391613446040821,0.025812807251902,"231549/100604/20512",3
"GO:0030850","prostate gland development","2/39","53/29008",0.00232418929808635,0.0398252977023444,0.0262504452728387,"15904/19116",2
"GO:0061061","muscle structure development","5/39","708/29008",0.00247431070756594,0.0411757383502148,0.0271405746721489,"68794/15903/53599/22003/171170",5
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","2/39","55/29008",0.00250041944240263,0.0411757383502148,0.0271405746721489,"15484/22003",2
"GO:0045777","positive regulation of blood pressure","2/39","55/29008",0.00250041944240263,0.0411757383502148,0.0271405746721489,"15484/22003",2
"GO:0065003","protein-containing complex assembly","7/39","1420/29008",0.00257527186734083,0.0415844928270135,0.0274100010830555,"19116/231549/50918/100604/22003/104318/14007",7
"GO:0071470","cellular response to osmotic stress","2/39","56/29008",0.00259083196635179,0.0415844928270135,0.0274100010830555,"231549/100604",2
"GO:0035567","non-canonical Wnt signaling pathway","2/39","57/29008",0.00268277070839469,0.0424014849840821,0.0279485132636238,"104318/13544",2
"GO:0045596","negative regulation of cell differentiation","5/39","723/29008",0.00270861221112827,0.0424014849840821,0.0279485132636238,"15903/15904/15901/171170/20473",5
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","3/39","213/29008",0.00293609615614523,0.0453379320482914,0.0298840428742681,"71436/50918/53599",3
