"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903047","mitotic cell cycle process","24/108","700/29008",9.90771568295274e-17,2.39964873841115e-13,1.6780541614601e-13,"108912/18508/20460/14235/66977/67177/52276/12444/16906/26934/68298/381293/110033/21423/18817/268697/17215/11799/20878/72117/16319/12449/15902/12445",24
"GO:0007049","cell cycle","34/108","1722/29008",2.67278074742284e-16,3.23673748512905e-13,2.26342327505439e-13,"108912/18508/20460/14235/66977/67177/52276/12444/16906/68026/26934/68298/71988/381293/110033/381280/21423/18817/68275/268697/17215/11799/16475/20878/14694/72117/16319/14793/20377/12449/22350/21858/15902/12445",34
"GO:0000278","mitotic cell cycle","25/108","847/29008",6.64414235842227e-16,5.36403759736624e-13,3.75102633498296e-13,"108912/18508/20460/14235/66977/67177/52276/12444/16906/26934/68298/381293/110033/21423/18817/268697/17215/11799/20878/72117/16319/12449/21858/15902/12445",25
"GO:0022402","cell cycle process","28/108","1146/29008",1.07933749071191e-15,6.53538850626061e-13,4.57014216461963e-13,"108912/18508/20460/14235/66977/67177/52276/12444/16906/68026/26934/68298/71988/381293/110033/21423/18817/268697/17215/11799/20878/72117/16319/20377/12449/22350/15902/12445",28
"GO:0000819","sister chromatid segregation","13/108","188/29008",2.818282909829e-13,1.36517624152117e-10,9.54656253034708e-11,"66977/67177/52276/26934/68298/71988/381293/110033/18817/268697/11799/72117/16319",13
"GO:0000070","mitotic sister chromatid segregation","12/108","159/29008",8.56152373396646e-13,3.45600174727779e-10,2.41675292771088e-10,"66977/67177/52276/26934/68298/381293/110033/18817/268697/11799/72117/16319",12
"GO:0007059","chromosome segregation","15/108","338/29008",2.39425043802735e-12,7.52180914509321e-10,5.25993781322742e-10,"108912/66977/67177/52276/26934/68298/71988/381293/110033/381280/18817/268697/11799/72117/16319",15
"GO:0140014","mitotic nuclear division","14/108","278/29008",2.48449517591848e-12,7.52180914509321e-10,5.25993781322742e-10,"108912/66977/67177/52276/26934/68298/381293/110033/18817/268697/11799/20878/72117/16319",14
"GO:0051301","cell division","18/108","621/29008",1.62718988076068e-11,4.37894876800263e-09,3.06216200952507e-09,"108912/18508/66977/67177/52276/12444/26934/68298/381293/18817/268697/11799/20878/16319/14793/12449/12445/70122",18
"GO:0098813","nuclear chromosome segregation","13/108","273/29008",3.1730303295487e-11,7.68507945816696e-09,5.37411136867775e-09,"66977/67177/52276/26934/68298/71988/381293/110033/18817/268697/11799/72117/16319",13
"GO:0051726","regulation of cell cycle","21/108","1003/29008",1.19191937992808e-10,2.6243897619871e-08,1.83521366727683e-08,"108912/20460/14235/67177/12444/16906/68026/26934/381293/21423/18817/268697/11799/20878/14694/16319/20377/12449/21858/15902/12445",21
"GO:0010564","regulation of cell cycle process","17/108","655/29008",3.43399391507696e-10,6.93094438526366e-08,4.84675106084107e-08,"108912/20460/67177/12444/16906/26934/381293/21423/18817/268697/11799/20878/16319/20377/12449/15902/12445",17
"GO:0051303","establishment of chromosome localization","8/108","82/29008",8.04818982119224e-10,1.49943967284058e-07,1.04854554026707e-07,"66977/67177/52276/381293/110033/268697/11799/16319",8
"GO:0050000","chromosome localization","8/108","84/29008",9.7839888986828e-10,1.69263007947212e-07,1.1836419652617e-07,"66977/67177/52276/381293/110033/268697/11799/16319",8
"GO:0000280","nuclear division","14/108","442/29008",1.12596972901396e-09,1.81806578911454e-07,1.27135810104103e-07,"108912/66977/67177/52276/26934/68298/381293/110033/18817/268697/11799/20878/72117/16319",14
"GO:0051310","metaphase plate congression","7/108","64/29008",4.24809864283545e-09,6.3062916736453e-07,4.40993667821083e-07,"66977/67177/52276/381293/110033/268697/16319",7
"GO:0044770","cell cycle phase transition","14/108","492/29008",4.42652615590632e-09,6.3062916736453e-07,4.40993667821083e-07,"20460/14235/67177/12444/16906/381293/21423/18817/268697/11799/20878/12449/15902/12445",14
"GO:0048285","organelle fission","14/108","495/29008",4.78122091821572e-09,6.3062916736453e-07,4.40993667821083e-07,"108912/66977/67177/52276/26934/68298/381293/110033/18817/268697/11799/20878/72117/16319",14
"GO:0045787","positive regulation of cell cycle","12/108","336/29008",4.94713219650127e-09,6.3062916736453e-07,4.40993667821083e-07,"20460/67177/12444/16906/26934/381293/21423/268697/11799/20878/15902/12445",12
"GO:0051656","establishment of organelle localization","13/108","415/29008",5.25631830326014e-09,6.36540146524802e-07,4.45127165786608e-07,"18508/66977/67177/52276/381293/110033/18817/268697/11799/20619/16319/22350/15114",13
"GO:0031577","spindle checkpoint signaling","6/108","45/29008",1.67525737395689e-08,1.93213017129695e-06,1.35112236325646e-06,"20460/67177/18817/268697/11799/20878",6
"GO:1901987","regulation of cell cycle phase transition","12/108","378/29008",1.82728117342215e-08,1.97115159472563e-06,1.37840971616043e-06,"20460/67177/12444/16906/381293/21423/18817/268697/11799/20878/15902/12445",12
"GO:0007346","regulation of mitotic cell cycle","13/108","462/29008",1.87186154742731e-08,1.97115159472563e-06,1.37840971616043e-06,"108912/20460/67177/12444/16906/381293/21423/18817/268697/11799/21858/15902/12445",13
"GO:0007080","mitotic metaphase plate congression","6/108","48/29008",2.5012498206517e-08,2.52417794400767e-06,1.76513638659148e-06,"66977/67177/52276/381293/110033/268697",6
"GO:0051276","chromosome organization","17/108","882/29008",2.87465628297304e-08,2.78496700694428e-06,1.94750398286468e-06,"66977/67177/52276/26934/68298/71988/381293/110033/381280/18817/68275/268697/17215/11799/72117/16319/70122",17
"GO:0044772","mitotic cell cycle phase transition","12/108","406/29008",4.00091444370475e-08,3.72700568563573e-06,2.60626370037285e-06,"14235/67177/12444/16906/381293/21423/18817/268697/11799/12449/15902/12445",12
