"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060429","epithelium development","15/52","1227/29008",2.34293564506517e-09,4.14699609176535e-06,2.71287285218072e-06,"19041/271127/15903/18991/14063/50918/218518/12614/243905/15901/17075/240725/13167/17127/14531",15
"GO:0030029","actin filament-based process","12/52","814/29008",1.61968361659871e-08,1.43342000068986e-05,9.37711567504517e-06,"109711/14063/11474/68760/50918/11459/12614/15901/22003/68794/29875/17127",12
"GO:0030036","actin cytoskeleton organization","11/52","727/29008",5.38917596345006e-08,3.17961381843553e-05,2.08003282799827e-05,"109711/14063/11474/68760/50918/11459/12614/15901/22003/29875/17127",11
"GO:0034330","cell junction organization","11/52","761/29008",8.54857328334265e-08,3.78274367787912e-05,2.47458700307287e-05,"11443/109711/14063/11474/218518/12695/19272/16400/13641/29875/17127",11
"GO:0001822","kidney development","8/52","327/29008",1.17040803215042e-07,3.99576410338991e-05,2.61394024010044e-05,"271127/15903/100102/17075/11746/16400/240725/17127",8
"GO:0055001","muscle cell development","7/52","221/29008",1.35449630623387e-07,3.99576410338991e-05,2.61394024010044e-05,"11443/109711/11474/68760/11459/22003/68794",7
"GO:0072001","renal system development","8/52","342/29008",1.64812424879729e-07,4.16739988624458e-05,2.72622056192033e-05,"271127/15903/100102/17075/11746/16400/240725/17127",8
"GO:0032956","regulation of actin cytoskeleton organization","8/52","368/29008",2.87609043870129e-07,6.3633500956266e-05,4.16276247706765e-05,"14063/68760/50918/12614/15901/22003/29875/17127",8
"GO:0001655","urogenital system development","8/52","385/29008",4.04736206019976e-07,6.99393414879994e-05,4.57527657667555e-05,"271127/15903/100102/17075/11746/16400/240725/17127",8
"GO:0061061","muscle structure development","10/52","708/29008",4.41671328849345e-07,6.99393414879994e-05,4.57527657667555e-05,"11443/109711/15903/217012/11474/68760/11459/22003/68794/17127",10
"GO:0051493","regulation of cytoskeleton organization","9/52","542/29008",4.67810878227756e-07,6.99393414879994e-05,4.57527657667555e-05,"14063/68760/50918/12614/15901/22003/12695/29875/17127",9
"GO:0048041","focal adhesion assembly","5/52","86/29008",4.74165027037284e-07,6.99393414879994e-05,4.57527657667555e-05,"109711/11474/19272/29875/17127",5
"GO:0032970","regulation of actin filament-based process","8/52","416/29008",7.25024862394928e-07,9.84352755993937e-05,6.43941737492317e-05,"14063/68760/50918/12614/15901/22003/29875/17127",8
"GO:0007044","cell-substrate junction assembly","5/52","96/29008",8.21051557492914e-07,9.84352755993937e-05,6.43941737492317e-05,"109711/11474/19272/29875/17127",5
"GO:0007010","cytoskeleton organization","13/52","1406/29008",8.34197250842319e-07,9.84352755993937e-05,6.43941737492317e-05,"19041/109711/14063/11474/68760/50918/11459/12614/15901/22003/12695/29875/17127",13
"GO:0034329","cell junction assembly","8/52","439/29008",1.084719149097e-06,0.000115548961385551,7.5589567364916e-05,"109711/11474/218518/12695/19272/13641/29875/17127",8
"GO:0150115","cell-substrate junction organization","5/52","102/29008",1.10979228449399e-06,0.000115548961385551,7.5589567364916e-05,"109711/11474/19272/29875/17127",5
"GO:0007015","actin filament organization","8/52","453/29008",1.37088178902019e-06,0.000134803375920319,8.81853782410651e-05,"109711/14063/68760/50918/11459/15901/22003/17127",8
"GO:0033043","regulation of organelle organization","11/52","1115/29008",3.65806966671996e-06,0.000340778068952333,0.000222929453373515,"20899/271127/14063/68760/50918/12614/15901/22003/12695/29875/17127",11
"GO:0031589","cell-substrate adhesion","7/52","366/29008",3.94690560403564e-06,0.000349301145957154,0.000228505061286274,"109711/11474/50918/19272/16400/29875/17127",7
"GO:0032233","positive regulation of actin filament bundle assembly","4/52","68/29008",6.86745542357342e-06,0.000578828385701188,0.000378656690021592,"68760/15901/22003/17127",4
"GO:0001885","endothelial cell development","4/52","74/29008",9.62618759452496e-06,0.00077447054737769,0.000506641452343419,"14063/50918/218518/15901",4
"GO:0110053","regulation of actin filament organization","6/52","279/29008",1.0535837948906e-05,0.000806705405476063,0.000527728781459215,"14063/68760/50918/15901/22003/17127",6
"GO:0042692","muscle cell differentiation","7/52","428/29008",1.09383783793365e-05,0.000806705405476063,0.000527728781459215,"11443/109711/11474/68760/11459/22003/68794",7
"GO:0051017","actin filament bundle assembly","5/52","172/29008",1.43417147999761e-05,0.00101539340783831,0.000664247843367313,"109711/68760/15901/22003/17127",5
"GO:0061572","actin filament bundle organization","5/52","175/29008",1.55894928352136e-05,0.00106128470455108,0.000694268911689677,"109711/68760/15901/22003/17127",5
"GO:0097205","renal filtration","3/52","28/29008",1.72434113676975e-05,0.00113040141188239,0.000739483528439269,"14063/16400/240725",3
"GO:0030855","epithelial cell differentiation","8/52","656/29008",2.05125423351306e-05,0.00129668571189933,0.000848263028896378,"19041/15903/18991/14063/50918/218518/15901/17127",8
"GO:0051270","regulation of cellular component movement","10/52","1102/29008",2.22395019975601e-05,0.00135737650123039,0.000887965596998772,"109711/14063/50918/22003/17075/19272/16400/240725/29875/17127",10
"GO:0051130","positive regulation of cellular component organization","10/52","1161/29008",3.46774978492519e-05,0.00203817367956735,0.00133332800923229,"20899/100102/14063/68760/15901/22003/16400/29875/17127/14531",10
"GO:1902905","positive regulation of supramolecular fiber organization","5/52","208/29008",3.56968271562644e-05,0.00203817367956735,0.00133332800923229,"14063/68760/15901/22003/17127",5
"GO:0007155","cell adhesion","11/52","1438/29008",3.94883319569419e-05,0.0021718729142837,0.00142079108279041,"109711/11474/50918/12614/22003/17075/19272/16400/13641/29875/17127",11
"GO:0022610","biological adhesion","11/52","1451/29008",4.28610649508627e-05,0.0021718729142837,0.00142079108279041,"109711/11474/50918/12614/22003/17075/19272/16400/13641/29875/17127",11
"GO:0008217","regulation of blood pressure","5/52","217/29008",4.36736719180623e-05,0.0021718729142837,0.00142079108279041,"271127/11610/14063/22003/17127",5
"GO:0007517","muscle organ development","6/52","360/29008",4.40874058254814e-05,0.0021718729142837,0.00142079108279041,"15903/217012/11474/11459/22003/17127",6
"GO:0048870","cell motility","12/52","1739/29008",4.54007332364389e-05,0.0021718729142837,0.00142079108279041,"230972/14063/50918/12614/22003/17075/19272/16400/240725/13641/29875/17127",12
"GO:0051674","localization of cell","12/52","1739/29008",4.54007332364389e-05,0.0021718729142837,0.00142079108279041,"230972/14063/50918/12614/22003/17075/19272/16400/240725/13641/29875/17127",12
"GO:0007167","enzyme linked receptor protein signaling pathway","9/52","960/29008",4.69660935999602e-05,0.00218763120189288,0.00143109980498494,"15901/19272/16400/19716/240725/13641/98415/29875/17127",9
"GO:0007160","cell-matrix adhesion","5/52","225/29008",5.18645736869751e-05,0.00231726747351846,0.00151590497821606,"109711/11474/19272/29875/17127",5
