"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045595","regulation of cell differentiation","32/77","1672/29008",6.05492696192265e-20,1.32057957039533e-16,8.36854642210993e-17,"15904/15903/19242/17132/20677/56320/14531/19130/50918/13390/104318/15901/20661/320790/21417/17118/20473/93691/18845/23966/16392/19716/20563/18992/13207/268396/93686/18935/230959/216233/20679/17756",32
"GO:0007417","central nervous system development","22/77","949/29008",3.07167267045637e-15,3.34965904713267e-12,2.12268748226801e-12,"15904/15903/19242/20677/14531/19130/13390/104318/320790/21417/17118/20473/18845/23966/16392/20563/18992/93686/72475/18935/20679/17756",22
"GO:0022008","neurogenesis","28/77","1879/29008",1.50704572140187e-14,1.09562223945916e-11,6.94298607789706e-12,"15904/19242/71436/20677/56320/14531/17754/19130/13390/104318/15901/68955/320790/21417/17118/20473/93691/18845/23966/16392/19716/20563/18992/93686/18935/216233/20679/17756",28
"GO:0030182","neuron differentiation","25/77","1570/29008",1.36019262629588e-13,7.4164502948783e-11,4.69982346928024e-11,"15904/19242/71436/20677/56320/17754/19130/13390/104318/15901/68955/21417/17118/20473/93691/18845/23966/16392/19716/20563/18992/93686/18935/216233/17756",25
"GO:0048699","generation of neurons","26/77","1750/29008",1.89830109066895e-13,8.28038935749795e-11,5.24730385694385e-11,"15904/19242/71436/20677/56320/17754/19130/13390/104318/15901/68955/320790/21417/17118/20473/93691/18845/23966/16392/19716/20563/18992/93686/18935/216233/17756",26
"GO:0051094","positive regulation of developmental process","22/77","1483/29008",2.26291839158648e-11,8.22570835341686e-09,5.21265236518079e-09,"19242/71436/20677/56320/14531/19130/50918/13390/104318/320790/21417/17118/18845/23966/16392/19716/18992/268396/72475/18935/216233/20679",22
"GO:2000026","regulation of multicellular organismal development","22/77","1503/29008",2.93148148524971e-11,9.13365874189944e-09,5.78802284230506e-09,"15904/19242/17132/71436/20677/56320/19130/13390/15901/320790/21417/17118/93691/18845/23966/16392/19716/20563/93686/230959/20679/17756",22
"GO:0000904","cell morphogenesis involved in differentiation","16/77","828/29008",4.53096496414333e-10,1.23525432334958e-07,7.82783815515815e-08,"19242/71436/56320/17754/19130/50918/15901/17118/93691/18845/16392/20563/18992/93686/18935/17756",16
"GO:0045597","positive regulation of cell differentiation","17/77","973/29008",5.54817772072633e-10,1.34450840098935e-07,8.52018403194582e-08,"19242/20677/56320/19130/50918/13390/104318/21417/17118/18845/23966/16392/19716/268396/18935/216233/20679",17
"GO:0032989","cellular component morphogenesis","16/77","848/29008",6.39683797287631e-10,1.39515036188432e-07,8.84110342988062e-08,"19242/71436/56320/17754/19130/15901/17118/93691/18845/23966/16392/20563/18992/93686/18935/17756",16
"GO:0060322","head development","15/77","734/29008",7.98204400886459e-10,1.46936542730525e-07,9.31140619248434e-08,"15904/71436/19130/13390/104318/320790/20473/18845/16392/20563/18992/93686/72475/18935/20679",15
"GO:0009790","embryo development","19/77","1297/29008",8.58415147951811e-10,1.46936542730525e-07,9.31140619248434e-08,"56096/15903/71436/20677/56320/14531/19130/50918/13390/320790/21417/20473/18845/23966/16392/20563/73884/72475/20679",19
"GO:0045664","regulation of neuron differentiation","10/77","241/29008",8.75825334936646e-10,1.46936542730525e-07,9.31140619248434e-08,"15904/19130/13390/104318/21417/20473/16392/19716/18935/216233",10
"GO:0048667","cell morphogenesis involved in neuron differentiation","14/77","657/29008",1.83935268856306e-09,2.86544872411145e-07,1.81584216547616e-07,"19242/71436/56320/17754/15901/17118/93691/18845/16392/20563/18992/93686/18935/17756",14
