"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007417","central nervous system development","28/92","949/29008",7.67498003385971e-20,1.84583269814326e-16,1.25708094028271e-16,"18994/58208/18993/14184/13865/16814/11906/16917/22422/67916/14766/20666/18505/53883/21418/20682/17268/13004/110648/27140/21367/12826/11859/18516/15114/140570/12404/18514",28
"GO:0022008","neurogenesis","34/92","1879/29008",1.29422860846536e-17,1.08270571055424e-14,7.37362987470141e-15,"18994/58208/14184/13865/13618/16814/11906/225207/13837/16917/22329/22422/21823/14025/67916/14766/93840/20666/18505/53883/21418/18997/20682/17268/21858/110648/27140/21367/11859/18516/15114/140570/12404/18514",34
"GO:0048699","generation of neurons","33/92","1750/29008",1.35056845391382e-17,1.08270571055424e-14,7.37362987470141e-15,"18994/58208/14184/13865/13618/16814/11906/225207/13837/16917/22329/22422/21823/14025/14766/93840/20666/18505/53883/21418/18997/20682/17268/21858/110648/27140/21367/11859/18516/15114/140570/12404/18514",33
"GO:0030182","neuron differentiation","31/92","1570/29008",4.87762118024925e-17,2.93266973462486e-14,1.99725751485996e-14,"18994/58208/14184/13618/16814/11906/225207/13837/16917/22329/22422/21823/14025/93840/20666/18505/53883/21418/18997/20682/17268/21858/110648/27140/21367/11859/18516/15114/140570/12404/18514",31
"GO:0060322","head development","22/92","734/29008",9.517144093799e-16,4.57774630911732e-13,3.11761604420026e-13,"18994/58208/18993/14184/13865/11906/16917/22422/14766/53883/21418/20682/17268/110648/21367/12826/11859/18516/15114/140570/12404/18514",22
"GO:0045664","regulation of neuron differentiation","15/92","241/29008",1.48586548483384e-15,5.95584415170896e-13,4.05615209544114e-13,"58208/13618/16814/11906/14025/20666/21418/18997/20682/17268/21858/110648/27140/21367/18514",15
"GO:0007420","brain development","21/92","676/29008",2.33130451245727e-15,8.00969621779961e-13,5.45490198704287e-13,"18994/58208/18993/14184/13865/11906/16917/22422/14766/53883/21418/17268/110648/21367/12826/11859/18516/15114/140570/12404/18514",21
"GO:0048598","embryonic morphogenesis","19/92","661/29008",2.34932067414317e-13,7.0626452766429e-11,4.80992495916681e-11,"18994/232174/15423/16814/16917/22329/22422/21823/67916/93840/20666/18505/21418/17703/20682/14175/140570/14784/18514",19
"GO:0007423","sensory organ development","18/92","649/29008",1.96795969511435e-12,5.25882562972224e-10,3.58145647438355e-10,"18994/58208/232174/14184/16917/21823/64075/93840/20666/21418/18997/268396/20682/17268/214058/12826/18516/18514",18
"GO:0001654","eye development","15/92","430/29008",6.66092062891157e-12,1.60195141125323e-09,1.09098868406173e-09,"58208/14184/16917/21823/64075/20666/21418/18997/268396/20682/17268/214058/12826/18516/18514",15
"GO:0150063","visual system development","15/92","433/29008",7.35020648060907e-12,1.6070224168968e-09,1.09444222811748e-09,"58208/14184/16917/21823/64075/20666/21418/18997/268396/20682/17268/214058/12826/18516/18514",15
"GO:0048880","sensory system development","15/92","437/29008",8.37177686172614e-12,1.67784361270428e-09,1.14267410498648e-09,"58208/14184/16917/21823/64075/20666/21418/18997/268396/20682/17268/214058/12826/18516/18514",15
"GO:0009790","embryo development","23/92","1297/29008",1.09615339253365e-11,2.02788377618724e-09,1.38106451723267e-09,"18994/232174/15423/16814/16917/22329/22422/21823/67916/93840/20666/18505/17859/15424/21418/17703/20682/17268/14175/18516/140570/14784/18514",23
"GO:0045944","positive regulation of transcription by RNA polymerase II","21/92","1249/29008",2.70031917101288e-10,4.63876257591856e-08,3.15917039856845e-08,"58208/18987/18993/13865/15423/18027/11906/225207/16917/20666/18505/21418/18997/20682/17268/110648/14175/11859/18516/18514/22286",21
"GO:0009887","animal organ morphogenesis","20/92","1131/29008",3.23467258974121e-10,5.18625838555174e-08,3.5320354734297e-08,"18994/58208/232174/14184/171211/15423/16814/22422/21823/93840/20666/18505/21418/268396/20682/17268/214058/14175/18516/18514",20
"GO:0007389","pattern specification process","14/92","482/29008",3.9166615448121e-10,5.88723188454569e-08,4.00942458139976e-08,"232174/13865/15423/16814/16917/22422/14766/93840/18505/53883/15424/21418/17268/18514",14
"GO:0045665","negative regulation of neuron differentiation","8/92","90/29008",4.70157832897629e-10,6.65135051834586e-08,4.52981788228304e-08,"16814/18997/20682/17268/110648/27140/21367/18514",8
"GO:0021953","central nervous system neuron differentiation","10/92","207/29008",1.19359381802075e-09,1.59477396241106e-07,1.08610057359081e-07,"18994/58208/16814/16917/18505/21418/110648/21367/11859/12404",10
"GO:0045595","regulation of cell differentiation","23/92","1672/29008",1.61375594800616e-09,2.04267529208149e-07,1.39113809146681e-07,"58208/232174/14184/13618/16814/11906/13837/22422/64075/14025/20666/21418/18997/268396/20682/17268/21858/110648/27140/21367/15114/140570/18514",23
"GO:0051254","positive regulation of RNA metabolic process","23/92","1677/29008",1.70867586168667e-09,2.05468272367821e-07,1.39931560041287e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/72446/18997/20682/17268/110648/14175/11859/18516/18514/22286",23
"GO:0045893","positive regulation of transcription, DNA-templated","22/92","1538/29008",1.92846781670865e-09,2.06540263856185e-07,1.4066162624367e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/18997/20682/17268/110648/14175/11859/18516/18514/22286",22
"GO:1903508","positive regulation of nucleic acid-templated transcription","22/92","1538/29008",1.92846781670865e-09,2.06540263856185e-07,1.4066162624367e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/18997/20682/17268/110648/14175/11859/18516/18514/22286",22
"GO:1902680","positive regulation of RNA biosynthetic process","22/92","1540/29008",1.97522913459138e-09,2.06540263856185e-07,1.4066162624367e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/18997/20682/17268/110648/14175/11859/18516/18514/22286",22
"GO:0010557","positive regulation of macromolecule biosynthetic process","23/92","1772/29008",4.87112433662296e-09,4.82092459510097e-07,3.28322953057319e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/18997/20682/17268/110648/14175/11859/18516/140570/18514/22286",23
"GO:0040011","locomotion","24/92","1934/29008",5.01135612796358e-09,4.82092459510097e-07,3.28322953057319e-07,"58208/18993/13865/102103/13618/13837/16917/22329/22422/67916/14766/93840/18505/53883/21418/72446/18997/20682/110648/14175/27140/21367/140570/11539",24
"GO:0060429","epithelium development","19/92","1227/29008",8.40418646641693e-09,7.77387248143566e-07,5.29429722337844e-07,"58208/232174/18993/14184/171211/13618/16814/22329/22422/93840/20666/18505/21418/20682/170644/12826/140570/14784/18514",19
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process","23/92","1847/29008",1.06147953856686e-08,9.45503070464187e-07,6.43922870179352e-07,"58208/18987/18993/13865/15423/18027/11906/27386/225207/16917/20666/18505/21418/72446/18997/20682/17268/110648/14175/11859/18516/18514/22286",23
"GO:0048568","embryonic organ development","13/92","524/29008",1.1444608751532e-08,9.83010144551233e-07,6.69466587119693e-07,"18994/15423/16814/22329/22422/21823/93840/20666/21418/20682/18516/14784/18514",13
"GO:0016477","cell migration","21/92","1556/29008",1.33690843604198e-08,1.10871199609689e-06,7.55074238287233e-07,"58208/18993/13865/102103/13618/13837/16917/22329/67916/14766/93840/18505/53883/21418/72446/20682/14175/27140/21367/140570/11539",21
