"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045595","regulation of cell differentiation","22/68","1672/29008",1.46489124091497e-11,3.08652584460784e-08,1.74090759051895e-08,"20378/19716/21407/20732/17965/268396/15902/13390/12741/20473/67891/56458/71973/12162/21677/20878/15208/13837/20682/15404/14268/20319",22
"GO:0009790","embryo development","18/68","1297/29008",6.89609327270603e-10,7.08092485871725e-07,3.99388712586705e-07,"20378/21407/20732/15902/13390/21415/20473/268697/12162/21677/68275/15208/14694/20682/16917/15404/14268/20319",18
"GO:0051093","negative regulation of developmental process","16/68","1003/29008",1.00820002734465e-09,7.08092485871725e-07,3.99388712586705e-07,"20378/19716/21407/15902/13390/12741/20473/56458/71973/12162/15208/20416/20682/14235/15404/20319",16
"GO:0045665","negative regulation of neuron differentiation","7/68","90/29008",1.81400270129984e-09,9.55525922909689e-07,5.3894974993882e-07,"19716/15902/13390/20473/12162/15208/20682",7
"GO:0048598","embryonic morphogenesis","13/68","661/29008",3.94625785730613e-09,1.52627799031103e-06,8.60873704724177e-07,"20378/20732/15902/20473/12162/21677/15208/14694/20682/16917/15404/14268/20319",13
"GO:0045664","regulation of neuron differentiation","9/68","241/29008",5.22548487014185e-09,1.52627799031103e-06,8.60873704724177e-07,"19716/17965/15902/13390/20473/12162/15208/20682/20319",9
"GO:0048863","stem cell differentiation","9/68","243/29008",5.61539175164181e-09,1.52627799031103e-06,8.60873704724177e-07,"20378/21407/21415/12162/21677/15208/20682/15404/14268",9
"GO:0045597","positive regulation of cell differentiation","15/68","973/29008",5.79507542595549e-09,1.52627799031103e-06,8.60873704724177e-07,"20378/19716/21407/20732/17965/268396/15902/13390/12741/67891/12162/20878/20682/14268/20319",15
"GO:0006915","apoptotic process","20/68","1911/29008",8.24106555320096e-09,1.92932501339938e-06,1.08820619994899e-06,"23882/20378/18104/13390/13423/17748/20473/56458/15277/18817/228026/12162/27356/20878/18105/14694/20416/20682/14268/20319",20
"GO:0042127","regulation of cell population proliferation","19/68","1742/29008",1.10729623910507e-08,2.19223924618364e-06,1.23649894284282e-06,"20378/19716/20732/15902/12445/12741/20473/56458/268697/12162/68275/15208/18105/20416/20475/20682/14235/14268/20319",19
"GO:0045596","negative regulation of cell differentiation","13/68","723/29008",1.14450079297675e-08,2.19223924618364e-06,1.23649894284282e-06,"20378/19716/21407/15902/13390/20473/56458/71973/12162/15208/20682/15404/20319",13
"GO:0012501","programmed cell death","20/68","1975/29008",1.43583883255275e-08,2.52038214781183e-06,1.42158291653364e-06,"23882/20378/18104/13390/13423/17748/20473/56458/15277/18817/228026/12162/27356/20878/18105/14694/20416/20682/14268/20319",20
"GO:0007389","pattern specification process","11/68","482/29008",1.55505305750137e-08,2.52038214781183e-06,1.42158291653364e-06,"21407/17965/13390/21415/20473/12162/20878/15208/16917/15404/20319",11
"GO:0003002","regionalization","10/68","379/29008",1.90941789547941e-08,2.87367393269651e-06,1.62085173232801e-06,"21407/17965/13390/21415/20473/20878/15208/16917/15404/20319",10
"GO:0051254","positive regulation of RNA metabolic process","18/68","1677/29008",3.78254157907985e-08,5.02153853593441e-06,2.83232183801861e-06,"56222/21407/15902/13390/21415/20473/56458/268697/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",18
"GO:0051094","positive regulation of developmental process","17/68","1483/29008",3.81322337802328e-08,5.02153853593441e-06,2.83232183801861e-06,"20378/19716/21407/20732/17965/268396/15902/13390/12741/67891/268697/15277/12162/20878/20682/14268/20319",17
"GO:0045893","positive regulation of transcription, DNA-templated","17/68","1538/29008",6.45993449494847e-08,7.29925964307049e-06,4.11703551421406e-06,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:1903508","positive regulation of nucleic acid-templated transcription","17/68","1538/29008",6.45993449494847e-08,7.29925964307049e-06,4.11703551421406e-06,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:1902680","positive regulation of RNA biosynthetic process","17/68","1540/29008",6.58215155284002e-08,7.29925964307049e-06,4.11703551421406e-06,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:0072359","circulatory system development","15/68","1198/29008",9.01436675447712e-08,9.49663537584164e-06,5.3564316135814e-06,"20732/268396/15902/12741/56458/268697/15277/12162/21677/20416/13837/20682/14235/14268/20319",15
"GO:0009890","negative regulation of biosynthetic process","17/68","1602/29008",1.16032096316688e-07,1.16418869971077e-05,6.56642790684417e-06,"14786/15902/12445/13390/21415/20473/18817/12162/15208/14694/20416/20475/20682/14235/15404/14268/20319",17
"GO:0060284","regulation of cell development","11/68","598/29008",1.38020933796284e-07,1.32186412503987e-05,7.45577197397153e-06,"20378/19716/20732/15902/13390/12741/67891/12162/20878/15208/14268",11
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process","18/68","1847/29008",1.61999060047843e-07,1.4840522587861e-05,8.37056928119058e-06,"56222/21407/15902/13390/21415/20473/56458/268697/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",18
"GO:2000113","negative regulation of cellular macromolecule biosynthetic process","16/68","1482/29008",2.3459518085631e-07,2.05955019193436e-05,1.16165771573147e-05,"14786/15902/12445/13390/21415/20473/18817/12162/15208/14694/20416/20475/20682/14235/15404/20319",16
"GO:0060548","negative regulation of cell death","14/68","1119/29008",2.62384548699268e-07,2.13344174438523e-05,1.20333511323704e-05,"18104/13390/17748/56458/18817/12162/27356/21677/20878/14694/20416/20682/14268/20319",14
"GO:0010558","negative regulation of macromolecule biosynthetic process","16/68","1498/29008",2.7109169594585e-07,2.13344174438523e-05,1.20333511323704e-05,"14786/15902/12445/13390/21415/20473/18817/12162/15208/14694/20416/20475/20682/14235/15404/20319",16
"GO:0071363","cellular response to growth factor stimulus","11/68","642/29008",2.79925411432848e-07,2.13344174438523e-05,1.20333511323704e-05,"19716/17965/226101/13390/12741/12162/15208/14694/20416/20682/20319",11
"GO:2000026","regulation of multicellular organismal development","16/68","1503/29008",2.83513853074449e-07,2.13344174438523e-05,1.20333511323704e-05,"20378/19716/20732/15902/13390/12741/67891/268697/15277/12162/15208/20416/20682/15404/14268/20319",16
"GO:0007167","enzyme linked receptor protein signaling pathway","13/68","960/29008",3.06341256714468e-07,2.22572768240477e-05,1.25538758196238e-05,"19716/17965/226101/12445/13390/12741/56458/12162/15208/20416/13837/20682/20319",13
"GO:0070848","response to growth factor","11/68","655/29008",3.41395799607645e-07,2.39124612797435e-05,1.3487457240192e-05,"19716/17965/226101/13390/12741/12162/15208/14694/20416/20682/20319",11
"GO:0010941","regulation of cell death","17/68","1735/29008",3.59605790661017e-07,2.39124612797435e-05,1.3487457240192e-05,"23882/20378/18104/13390/17748/56458/18817/12162/27356/21677/20878/18105/14694/20416/20682/14268/20319",17
"GO:0042981","regulation of apoptotic process","16/68","1531/29008",3.63169796370096e-07,2.39124612797435e-05,1.3487457240192e-05,"23882/20378/18104/13390/17748/56458/18817/12162/27356/20878/18105/14694/20416/20682/14268/20319",16
"GO:0060485","mesenchyme development","8/68","293/29008",4.30574280690148e-07,2.74915154367922e-05,1.55061678755718e-05,"20378/21407/12162/21677/13837/20682/14268/20319",8
"GO:0031327","negative regulation of cellular biosynthetic process","16/68","1558/29008",4.58739542885818e-07,2.84283593194241e-05,1.60345803070616e-05,"14786/15902/12445/13390/21415/20473/18817/12162/15208/14694/20416/20475/20682/14235/15404/20319",16
"GO:0010557","positive regulation of macromolecule biosynthetic process","17/68","1772/29008",4.83430611551171e-07,2.89915880329146e-05,1.6352260829396e-05,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:0043067","regulation of programmed cell death","16/68","1567/29008",4.95347493680553e-07,2.89915880329146e-05,1.6352260829396e-05,"23882/20378/18104/13390/17748/56458/18817/12162/27356/20878/18105/14694/20416/20682/14268/20319",16
"GO:0008284","positive regulation of cell population proliferation","13/68","1006/29008",5.20116948417146e-07,2.96185516301331e-05,1.67058900359305e-05,"19716/15902/12445/12741/268697/68275/15208/18105/20416/20682/14235/14268/20319",13
"GO:0045600","positive regulation of fat cell differentiation","5/68","69/29008",6.09772961748358e-07,3.38103060632577e-05,1.9070184870191e-05,"20378/268396/15902/12162/20319",5
"GO:0045892","negative regulation of transcription, DNA-templated","14/68","1237/29008",8.71470171124067e-07,4.69787170690564e-05,2.64976252446555e-05,"15902/12445/13390/21415/20473/18817/12162/15208/20416/20475/20682/14235/15404/20319",14
"GO:1903507","negative regulation of nucleic acid-templated transcription","14/68","1241/29008",9.05471762135127e-07,4.69787170690564e-05,2.64976252446555e-05,"15902/12445/13390/21415/20473/18817/12162/15208/20416/20475/20682/14235/15404/20319",14
"GO:1902679","negative regulation of RNA biosynthetic process","14/68","1242/29008",9.14156335942721e-07,4.69787170690564e-05,2.64976252446555e-05,"15902/12445/13390/21415/20473/18817/12162/15208/20416/20475/20682/14235/15404/20319",14
"GO:0045944","positive regulation of transcription by RNA polymerase II","14/68","1249/29008",9.77074679762207e-07,4.90165797680707e-05,2.76470504624444e-05,"21407/13390/21415/20473/56458/12162/21677/15208/20475/20682/16917/14235/15404/20319",14
"GO:0031328","positive regulation of cellular biosynthetic process","17/68","1891/29008",1.19146326877358e-06,5.83817001699057e-05,3.29293030708783e-05,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:0009952","anterior/posterior pattern specification","7/68","232/29008",1.22441362879237e-06,5.86327162696708e-05,3.30708848542244e-05,"21407/21415/20473/20878/15208/15404/20319",7
"GO:0045598","regulation of fat cell differentiation","6/68","148/29008",1.34372330103983e-06,6.29161110064647e-05,3.54868679970518e-05,"20378/268396/15902/56458/12162/20319",6
"GO:0009891","positive regulation of biosynthetic process","17/68","1937/29008",1.65698407679044e-06,7.58970749955968e-05,4.28085817550665e-05,"56222/21407/15902/13390/21415/20473/56458/12162/21677/15208/20416/20475/20682/16917/14235/15404/20319",17
"GO:0072593","reactive oxygen species metabolic process","7/68","244/29008",1.71241922330704e-06,7.6767389436339e-05,4.32994692746618e-05,"18104/268396/56458/15277/18105/20416/14235",7
"GO:0035239","tube morphogenesis","12/68","946/29008",1.8304526040164e-06,8.03492424304697e-05,4.53197585511954e-05,"20732/15902/12741/15277/12162/21677/15208/20416/20682/14235/14268/20319",12
"GO:0001838","embryonic epithelial tube formation","6/68","157/29008",1.89480354340054e-06,8.08806175841171e-05,4.5619472561371e-05,"20732/12162/21677/15208/20682/20319",6
"GO:0009887","animal organ morphogenesis","13/68","1131/29008",1.9193312193668e-06,8.08806175841171e-05,4.5619472561371e-05,"20378/21407/17965/268396/15902/13390/20473/12162/21677/15208/20682/15404/20319",13
"GO:0048699","generation of neurons","16/68","1750/29008",2.11740415174554e-06,8.74778538770169e-05,4.93405425659591e-05,"19716/20732/17965/15902/13390/20473/67891/12162/20878/15208/20416/13837/20682/16917/14268/20319",16
"GO:0043066","negative regulation of apoptotic process","12/68","971/29008",2.39629407167594e-06,9.67953163511251e-05,5.45959144507882e-05,"18104/13390/17748/56458/18817/12162/27356/20878/20416/20682/14268/20319",12
"GO:0051253","negative regulation of RNA metabolic process","14/68","1350/29008",2.43481336811088e-06,9.67953163511251e-05,5.45959144507882e-05,"15902/12445/13390/21415/20473/18817/12162/15208/20416/20475/20682/14235/15404/20319",14
