"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001892","embryonic placenta development","4/25","114/29008",2.68502059647247e-06,0.00152242552151014,0.00102314401267352,"16669/17173/14622/12591",4
"GO:0060706","cell differentiation involved in embryonic placenta development","3/25","33/29008",3.0327201623708e-06,0.00152242552151014,0.00102314401267352,"16669/17173/14622",3
"GO:0042127","regulation of cell population proliferation","9/25","1742/29008",8.43536580755268e-06,0.00282303575692763,0.00189721736233027,"12562/14181/14955/17173/74048/100017/66214/12591/21420",9
"GO:0001890","placenta development","4/25","174/29008",1.43362824267145e-05,0.00305374989029519,0.00205226848362258,"16669/17173/14622/12591",4
"GO:0035019","somatic stem cell population maintenance","3/25","56/29008",1.52079177803545e-05,0.00305374989029519,0.00205226848362258,"17173/12591/21420",3
"GO:0048646","anatomical structure formation involved in morphogenesis","7/25","1213/29008",5.44238523895529e-05,0.00910692463318519,0.00612029638275499,"12562/16669/22420/14181/66214/12591/21420",7
"GO:0030510","regulation of BMP signaling pathway","3/25","102/29008",9.17673515484601e-05,0.0121327108892892,0.00815377194383977,"12562/83554/74048",3
"GO:0001701","in utero embryonic development","5/25","556/29008",9.82682487641536e-05,0.0121327108892892,0.00815377194383977,"16669/17173/14622/12591/21420",5
"GO:0090287","regulation of cellular response to growth factor stimulus","4/25","299/29008",0.000117969418568425,0.0121327108892892,0.00815377194383977,"12562/83554/14181/74048",4
"GO:0060712","spongiotrophoblast layer development","2/25","19/29008",0.000120843733957064,0.0121327108892892,0.00815377194383977,"17173/14622",2
"GO:0043534","blood vessel endothelial cell migration","3/25","116/29008",0.000134391410977118,0.0122662706019115,0.00824353056807011,"12562/14181/66214",3
"GO:1904019","epithelial cell apoptotic process","3/25","120/29008",0.000148570905727233,0.0124304324458452,0.00835385531325935,"12562/16668/66214",3
"GO:2000026","regulation of multicellular organismal development","7/25","1503/29008",0.000208214725426547,0.014145391721297,0.00950639137487036,"12562/22420/83554/75590/17173/74048/66214",7
"GO:0001829","trophectodermal cell differentiation","2/25","25/29008",0.000211335533684716,0.014145391721297,0.00950639137487036,"12591/21420",2
