"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001890","placenta development","10/52","174/29008",5.91256850565159e-13,9.59609868467252e-10,6.93948829873844e-10,"16669/17173/12606/14622/14620/15110/13984/22329/22113/170676",10
"GO:0001892","embryonic placenta development","8/52","114/29008",2.88923659176226e-11,2.34461549421508e-08,1.69552568411312e-08,"16669/17173/12606/14622/15110/13984/22329/22113",8
"GO:0009790","embryo development","17/52","1297/29008",5.11236366697152e-11,2.76578874383159e-08,2.0001001714643e-08,"21420/16669/17173/12606/14622/15110/13710/13984/22329/22113/17886/17703/18590/140570/21415/232174/14175",17
"GO:0048608","reproductive structure development","11/52","480/29008",7.44991160031654e-10,2.63806490025341e-07,1.90773574847265e-07,"19116/16669/17173/12606/14622/14620/15110/13984/22329/22113/170676",11
"GO:0061458","reproductive system development","11/52","484/29008",8.12712538587001e-10,2.63806490025341e-07,1.90773574847265e-07,"19116/16669/17173/12606/14622/14620/15110/13984/22329/22113/170676",11
"GO:0001701","in utero embryonic development","11/52","556/29008",3.45081558839928e-09,9.33445616662004e-07,6.75027961590385e-07,"21420/16669/17173/12606/14622/15110/13710/13984/22329/22113/17886",11
"GO:0003006","developmental process involved in reproduction","14/52","1114/29008",6.32714614426521e-09,1.46699402744892e-06,1.06086736103093e-06,"19116/16669/17173/12606/14622/14620/15110/13984/18617/22329/22113/170676/14595/232174",14
"GO:0043009","chordate embryonic development","12/52","854/29008",2.7448708818133e-08,5.56865680147872e-06,4.02701451739714e-06,"21420/16669/17173/12606/14622/15110/13710/13984/22329/22113/17886/140570",12
"GO:0009792","embryo development ending in birth or egg hatching","12/52","870/29008",3.36391964656529e-08,6.06626842930607e-06,4.3868659718366e-06,"21420/16669/17173/12606/14622/15110/13710/13984/22329/22113/17886/140570",12
"GO:0022414","reproductive process","15/52","1617/29008",9.24650143671055e-08,1.37532359600711e-05,9.94575224274689e-06,"19116/16669/17173/12606/14622/14620/15110/13984/18617/22329/22113/170676/17886/14595/232174",15
"GO:0000003","reproduction","15/52","1618/29008",9.32135524096009e-08,1.37532359600711e-05,9.94575224274689e-06,"19116/16669/17173/12606/14622/14620/15110/13984/18617/22329/22113/170676/17886/14595/232174",15
"GO:0048568","embryonic organ development","9/52","524/29008",3.52849075904052e-07,4.51221381678244e-05,3.2630401178535e-05,"16669/17173/12606/14622/15110/13984/22329/22113/18590",9
"GO:0060706","cell differentiation involved in embryonic placenta development","4/52","33/29008",3.6142193233624e-07,4.51221381678244e-05,3.2630401178535e-05,"16669/17173/14622/15110",4
"GO:0048646","anatomical structure formation involved in morphogenesis","12/52","1213/29008",1.18528888622868e-06,0.000137408847310654,9.93682036199233e-05,"21420/16669/15507/15110/21955/17886/18590/170826/14595/12826/109624/140570",12
"GO:0045892","negative regulation of transcription, DNA-templated","12/52","1237/29008",1.45453905546245e-06,0.000144831619394547,0.000104736035039025,"53376/17173/12606/15110/13710/13984/18617/17703/170826/353282/21415/22350",12
"GO:1903507","negative regulation of nucleic acid-templated transcription","12/52","1241/29008",1.50434335902268e-06,0.000144831619394547,0.000104736035039025,"53376/17173/12606/15110/13710/13984/18617/17703/170826/353282/21415/22350",12
"GO:1902679","negative regulation of RNA biosynthetic process","12/52","1242/29008",1.51702866895089e-06,0.000144831619394547,0.000104736035039025,"53376/17173/12606/15110/13710/13984/18617/17703/170826/353282/21415/22350",12
"GO:0031327","negative regulation of cellular biosynthetic process","13/52","1558/29008",2.61578209609039e-06,0.000235856352330816,0.000170561230242151,"53376/17173/12606/15110/13710/13984/18617/17703/18590/170826/353282/21415/22350",13
"GO:0009890","negative regulation of biosynthetic process","13/52","1602/29008",3.55304247919925e-06,0.000291800394094987,0.000211017569423687,"53376/17173/12606/15110/13710/13984/18617/17703/18590/170826/353282/21415/22350",13
"GO:0051253","negative regulation of RNA metabolic process","12/52","1350/29008",3.59581508434981e-06,0.000291800394094987,0.000211017569423687,"53376/17173/12606/15110/13710/13984/18617/17703/170826/353282/21415/22350",12
"GO:0060712","spongiotrophoblast layer development","3/52","19/29008",5.15884971965403e-06,0.000384388907267501,0.000277973623636063,"17173/14622/22113",3
